date,playgroup_num,playgroup_name,num_victories,num_losses,num_deaths,level
2024-03-08 03:25:15.753750+00:00,250,Metalâ€™s Oneshot Zone,0,3,1,Newbie
2024-03-08 03:50:00+00:00,284,Lion's Pact,0,4,0,Any
2024-03-08 07:52:16.884164+00:00,13,Maelstrom,1,1,1,Newbie
2024-03-08 22:29:43.714080+00:00,331,LateNightBoÃ­s,4,0,0,Newbie or Novice
2024-03-08 23:29:51.091853+00:00,349,Kemade,1,0,0,Newbie or Novice
2024-03-09 02:46:00+00:00,319,The Devil's Toys,2,0,1,Any
2024-03-09 22:43:33.983160+00:00,336,New Edenia,3,0,0,Newbie
2024-03-10 01:27:59.427553+00:00,13,Maelstrom,3,0,0,Novice
2024-03-10 01:50:45.693689+00:00,13,Maelstrom,3,0,1,Newbie
2024-03-10 19:57:34.087346+00:00,298,Pit dwellers,3,0,0,Newbie or Novice
2024-03-10 21:03:12.358125+00:00,349,Kemade,1,0,0,Any
2024-03-11 03:38:35.611722+00:00,257,Earth Unveiled,4,0,0,Newbie
2024-03-11 03:56:02.828092+00:00,320,The Three Portlands Three,2,0,0,Newbie
2024-03-11 04:05:32.197790+00:00,13,Maelstrom,4,0,0,Newbie
2024-03-11 05:47:26.256362+00:00,349,Kemade,3,0,0,Any
2024-03-11 19:07:54.015028+00:00,13,Maelstrom,3,0,0,Any
2024-03-12 02:27:00+00:00,13,Maelstrom,3,0,0,Newbie
2024-03-12 03:29:47.847382+00:00,349,Kemade,3,0,0,Any
2024-03-12 04:57:56.614893+00:00,297,Beginners Burrow,4,0,0,Any
2024-03-12 05:18:00+00:00,297,Beginners Burrow,1,0,0,Any
2024-03-13 02:34:26.072051+00:00,302,Daddies Kittens,2,0,0,Any
2024-03-13 03:53:00+00:00,336,New Edenia,3,0,0,Newbie
2024-03-13 06:03:32.812888+00:00,294,Thomas College Contractors,3,0,0,Any
2024-03-13 21:31:34.624873+00:00,332,Kirobu Detective Agency,3,0,0,Any
2024-03-13 22:01:58.428319+00:00,257,Earth Unveiled,3,0,0,Any
2024-03-14 01:12:00+00:00,336,New Edenia,4,0,0,Newbie
2024-03-14 22:24:00+00:00,201,GA5-1921,4,0,0,Any
2024-03-15 00:47:03.548785+00:00,13,Maelstrom,3,0,0,Novice
2024-03-15 03:20:36.390088+00:00,284,Lion's Pact,4,0,0,Any
2024-03-15 03:46:56.353181+00:00,257,Earth Unveiled,3,0,0,Newbie
2024-03-16 00:57:08.749091+00:00,336,New Edenia,2,0,1,Newbie
2024-03-16 02:54:48.339000+00:00,13,Maelstrom,3,0,0,Any
2024-03-16 04:10:45.489788+00:00,287,Neo-GENIS,3,0,0,Any
2024-03-16 19:24:00+00:00,345,The Call,2,0,0,Any
2024-03-16 20:47:48.402805+00:00,349,Kemade,1,0,0,Any
2024-03-16 21:33:00+00:00,345,The Call,2,0,0,Any
2024-03-17 03:25:00+00:00,336,New Edenia,0,2,0,Newbie
2024-03-17 03:30:29.410244+00:00,257,Earth Unveiled,3,0,0,Newbie
2024-03-17 03:48:13.897023+00:00,13,Maelstrom,4,0,0,Any
2024-03-17 15:52:28.879020+00:00,98,The Midnight Club,2,0,0,Newbie or Novice
2024-03-17 22:57:15.473993+00:00,355,Toads contractors,4,0,0,Any
2024-03-18 00:43:32.123993+00:00,13,Maelstrom,4,0,0,Seasoned
2024-03-18 01:22:59.169534+00:00,336,New Edenia,0,0,4,Newbie
2024-03-18 20:55:55.177076+00:00,13,Maelstrom,3,0,0,Newbie
2024-03-19 04:03:43.211089+00:00,13,Maelstrom,4,0,0,Newbie
2024-03-19 04:37:16.833157+00:00,363,Monday's One Shots,3,0,0,Any
2024-03-19 23:14:00+00:00,201,GA5-1921,4,0,0,Any
2024-03-20 01:20:51.305185+00:00,13,Maelstrom,4,0,0,Newbie
2024-03-20 03:24:46.936071+00:00,294,Thomas College Contractors,3,0,0,Any
2024-03-20 05:56:38.473348+00:00,336,New Edenia,3,0,0,Any
2024-03-21 00:20:00+00:00,345,The Call,2,0,0,Any
2024-03-21 00:23:00+00:00,345,The Call,2,0,0,Any
2024-03-21 00:28:00+00:00,345,The Call,2,0,0,Any
2024-03-21 00:31:56.462985+00:00,13,Maelstrom,2,0,1,Novice
2024-03-21 03:44:00+00:00,13,Maelstrom,0,3,1,Newbie
2024-03-21 13:41:00+00:00,201,GA5-1921,3,0,0,Any
2024-03-22 01:55:00+00:00,323,DC plus,3,0,0,Newbie
2024-03-23 02:38:53.182425+00:00,257,Earth Unveiled,3,0,0,Newbie
2024-03-23 07:18:50.537339+00:00,13,Maelstrom,3,0,0,Newbie
2024-03-24 02:34:00+00:00,345,The Call,2,0,0,Any
2024-03-24 04:22:50.390396+00:00,13,Maelstrom,3,0,0,Newbie
2024-03-24 20:31:35.568623+00:00,298,Pit dwellers,3,0,0,Any
2024-03-24 21:59:41.349407+00:00,355,Toads contractors,3,0,1,Any
2024-03-24 23:02:00+00:00,364,Walking The Twilight Path,3,0,0,Any
2024-03-25 01:08:00+00:00,336,New Edenia,4,0,0,Newbie
2024-03-25 01:19:00.964968+00:00,350,Dessert Menu,3,0,0,Any
2024-03-25 02:53:00+00:00,345,The Call,2,0,0,Any
2024-03-25 05:46:02.932169+00:00,13,Maelstrom,0,3,0,Novice
2024-03-25 06:45:27.789525+00:00,368,Blearth,5,0,0,Newbie or Novice
2024-03-25 21:33:54.843502+00:00,349,Kemade,1,0,0,Any
2024-03-26 00:39:27.030522+00:00,370,Szechaun Sauce,1,0,0,Any
2024-03-26 00:43:39.234961+00:00,370,Szechaun Sauce,1,0,0,Any
2024-03-26 00:51:15.592416+00:00,370,Szechaun Sauce,1,0,0,Any
2024-03-26 00:53:28.203665+00:00,370,Szechaun Sauce,1,0,0,Any
2024-03-26 05:44:00+00:00,13,Maelstrom,4,0,0,Professional
2024-03-26 21:36:19.318297+00:00,13,Maelstrom,6,0,0,Newbie or Novice
2024-03-26 23:18:00+00:00,273,Weavers of Fate,4,0,0,Any
2024-03-27 01:59:00+00:00,13,Maelstrom,3,0,0,Newbie
2024-03-27 03:55:21.878610+00:00,13,Maelstrom,0,3,0,Newbie
2024-03-27 04:42:04.999593+00:00,336,New Edenia,4,0,0,Newbie
2024-03-27 23:03:42.634584+00:00,13,Maelstrom,2,0,1,Newbie
2024-03-28 08:09:46.253522+00:00,13,Maelstrom,3,0,0,Novice
2024-03-28 09:20:17.924277+00:00,364,Walking The Twilight Path,3,0,0,Newbie or Novice
2024-03-28 22:36:00+00:00,201,GA5-1921,4,0,0,Any
2024-03-28 22:43:52.835518+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2024-03-29 01:53:28.290234+00:00,323,DC plus,3,0,0,Any
2024-03-29 22:57:00+00:00,336,New Edenia,0,2,0,Newbie or Novice
2024-03-29 23:41:44.943732+00:00,331,LateNightBoÃ­s,4,0,0,Any
2024-03-30 00:32:20.927237+00:00,13,Maelstrom,3,0,0,Novice
2024-03-30 02:08:00+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-03-30 03:14:35.601633+00:00,13,Maelstrom,4,0,0,Newbie
2024-03-30 07:35:01.641926+00:00,346,The Circus,5,0,0,Any
2024-03-30 14:54:55.804465+00:00,310,Friday Night Hunters,4,0,0,Any
2024-03-31 00:54:13.904921+00:00,13,Maelstrom,4,0,0,Newbie
2024-03-31 22:12:19.061480+00:00,336,New Edenia,4,0,0,Newbie
2024-03-31 22:29:21.525448+00:00,13,Maelstrom,2,0,0,Newbie or Novice
2024-04-01 00:18:00+00:00,13,Maelstrom,3,0,0,Newbie
2024-04-01 03:53:30.763576+00:00,13,Maelstrom,3,0,0,Seasoned
2024-04-02 00:00:00+00:00,353,tbd,3,0,0,Any
2024-04-02 01:16:31.612997+00:00,257,Earth Unveiled,2,0,1,Newbie
2024-04-02 01:27:00+00:00,498,The Torrent,1,0,0,Any
2024-04-02 01:43:37.651539+00:00,13,Maelstrom,4,0,0,Newbie
2024-04-02 02:26:23.812553+00:00,336,New Edenia,3,0,0,Newbie
2024-04-02 20:04:53.354774+00:00,13,Maelstrom,4,0,0,Newbie
2024-04-03 01:36:33.764563+00:00,13,Maelstrom,2,0,1,Newbie
2024-04-03 02:34:19.558675+00:00,302,Daddies Kittens,1,0,1,Any
2024-04-04 03:49:37.082451+00:00,13,Maelstrom,4,0,0,Novice
2024-04-04 22:17:00+00:00,201,GA5-1921,1,0,3,Any
2024-04-05 03:00:00+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2024-04-05 18:32:31.587889+00:00,284,Lion's Pact,4,0,0,Any
2024-04-05 23:05:00+00:00,13,Maelstrom,3,0,1,Newbie
2024-04-06 05:44:31.702959+00:00,13,Maelstrom,2,1,1,Newbie or Novice
2024-04-06 13:56:03.799315+00:00,310,Friday Night Hunters,5,0,0,Any
2024-04-07 01:16:26.098720+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2024-04-07 04:08:16.882784+00:00,320,The Three Portlands Three,1,1,0,Newbie
2024-04-07 04:38:36.244078+00:00,313,Carbondale Contracted,2,0,0,Any
2024-04-07 09:13:36.147982+00:00,346,The Circus,5,0,0,Any
2024-04-08 04:45:05.153481+00:00,380,The Illumination,3,0,0,Any
2024-04-08 21:20:00+00:00,201,GA5-1921,4,0,0,Any
2024-04-08 22:57:00+00:00,371,New Dawn Lancers,4,0,0,Any
2024-04-09 01:27:22.805692+00:00,13,Maelstrom,4,0,0,Novice
2024-04-10 12:33:18.782169+00:00,312,Shuta,3,0,0,Any
2024-04-10 22:00:02.746724+00:00,13,Maelstrom,3,0,1,Newbie
2024-04-11 03:21:16.486475+00:00,257,Earth Unveiled,3,0,0,Newbie
2024-04-11 06:12:01.017258+00:00,380,The Illumination,2,0,1,Any
2024-04-11 14:49:00+00:00,339,DA Boiz,1,0,0,Any
2024-04-11 20:08:44.187162+00:00,13,Maelstrom,3,0,0,Newbie
2024-04-12 01:35:00+00:00,284,Lion's Pact,4,0,0,Any
2024-04-12 04:14:01.976163+00:00,257,Earth Unveiled,3,0,0,Newbie
2024-04-12 04:43:00+00:00,13,Maelstrom,3,0,0,Newbie
2024-04-12 05:07:08.859066+00:00,13,Maelstrom,4,0,0,Newbie
2024-04-12 11:14:00+00:00,284,Lion's Pact,0,0,0,Newbie
2024-04-12 22:20:00+00:00,384,Chainsawman: New legacy,2,0,0,Any
2024-04-13 00:52:30.754973+00:00,336,New Edenia,3,0,1,Newbie
2024-04-13 02:30:42.523813+00:00,13,Maelstrom,4,0,0,Novice
2024-04-13 06:30:00+00:00,257,Earth Unveiled,3,0,0,Newbie
2024-04-13 08:21:00+00:00,346,The Circus,5,0,0,Any
2024-04-13 20:26:56.144024+00:00,384,Chainsawman: New legacy,1,0,1,Newbie or Novice
2024-04-13 21:58:00+00:00,13,Maelstrom,3,0,0,Newbie
2024-04-14 00:42:27.537700+00:00,13,Maelstrom,2,1,1,Newbie
2024-04-14 02:57:30.805780+00:00,357,Primus Company,4,0,0,Newbie
2024-04-14 05:34:19.035088+00:00,13,Maelstrom,0,4,0,Newbie
2024-04-15 00:26:57.223325+00:00,380,The Illumination,4,0,0,Any
2024-04-15 03:07:35.171526+00:00,13,Maelstrom,2,0,1,Newbie
2024-04-15 03:45:16.380593+00:00,13,Maelstrom,3,0,0,Newbie
2024-04-15 05:28:47.612869+00:00,320,The Three Portlands Three,2,0,0,Newbie
2024-04-15 21:53:26.421913+00:00,13,Maelstrom,4,0,0,Newbie
2024-04-15 22:38:02.389764+00:00,13,Maelstrom,3,0,1,Newbie
2024-04-16 04:24:22.454176+00:00,13,Maelstrom,2,0,1,Newbie
2024-04-17 00:25:51.845055+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-04-17 01:01:06.895353+00:00,13,Maelstrom,3,0,0,Any
2024-04-17 02:30:57.380113+00:00,13,Maelstrom,3,0,0,Newbie
2024-04-17 03:53:00+00:00,13,Maelstrom,3,0,0,Newbie
2024-04-17 04:50:48.183295+00:00,250,Metalâ€™s Oneshot Zone,2,0,0,Newbie or Novice
2024-04-17 16:45:29.733810+00:00,310,Friday Night Hunters,5,0,0,Any
2024-04-18 02:11:43.175826+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-04-18 16:13:35.128137+00:00,310,Friday Night Hunters,1,0,0,Any
2024-04-18 23:44:00+00:00,201,GA5-1921,3,0,1,Any
2024-04-18 23:55:19.823202+00:00,323,DC plus,3,0,0,Any
2024-04-19 02:10:00+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-04-19 02:40:58.628926+00:00,13,Maelstrom,2,0,2,Novice
2024-04-20 07:15:38.004047+00:00,346,The Circus,6,0,0,Any
2024-04-20 15:58:48.554773+00:00,13,Maelstrom,3,0,0,Seasoned
2024-04-20 21:20:00+00:00,345,The Call,2,0,0,Any
2024-04-21 01:36:01.595755+00:00,386,RNGâ€™s Epic playgroup,3,0,0,Newbie
2024-04-21 02:19:43.507307+00:00,13,Maelstrom,1,0,2,Newbie
2024-04-21 21:08:20.687685+00:00,13,Maelstrom,3,0,0,Newbie
2024-04-21 21:17:44.950256+00:00,355,Toads contractors,4,0,0,Any
2024-04-21 23:53:02.421506+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-04-22 01:29:31.541498+00:00,13,Maelstrom,3,0,0,Newbie
2024-04-22 03:57:15.873337+00:00,13,Maelstrom,4,0,0,Seasoned
2024-04-22 04:30:00+00:00,380,The Illumination,3,0,0,Newbie
2024-04-22 23:14:59.196483+00:00,13,Maelstrom,4,0,0,Novice
2024-04-23 00:31:39.857649+00:00,13,Maelstrom,2,0,0,Newbie
2024-04-23 04:07:51.408110+00:00,13,Maelstrom,4,0,0,Any
2024-04-23 20:28:00+00:00,273,Weavers of Fate,2,0,0,Any
2024-04-23 22:11:12.314936+00:00,388,Illuminated Earth,0,1,0,Newbie or Novice
2024-04-24 06:23:04.459473+00:00,257,Earth Unveiled,2,0,1,Newbie
2024-04-24 22:25:47.687706+00:00,13,Maelstrom,3,0,1,Newbie or Novice
2024-04-24 22:29:14.958609+00:00,13,Maelstrom,3,0,0,Newbie
2024-04-25 20:22:58.736730+00:00,388,Illuminated Earth,0,0,1,Any
2024-04-25 23:14:00+00:00,263,The Others,4,0,0,Any
2024-04-26 01:25:34.624721+00:00,13,Maelstrom,3,0,0,Newbie
2024-04-26 03:44:31.743264+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2024-04-26 04:23:04.423548+00:00,13,Maelstrom,2,0,2,Newbie or Novice
2024-04-26 21:54:18.583101+00:00,388,Illuminated Earth,0,1,0,Newbie or Novice
2024-04-27 02:55:26.621435+00:00,336,New Edenia,4,0,0,Newbie
2024-04-27 04:05:00+00:00,13,Maelstrom,4,0,0,Newbie
2024-04-27 04:54:55.534599+00:00,13,Maelstrom,0,0,3,Newbie
2024-04-27 07:48:01.654727+00:00,391,Building ni Gayeong Contractors' Guild,6,0,0,Any
2024-04-27 13:41:26.085596+00:00,391,Building ni Gayeong Contractors' Guild,6,0,0,Any
2024-04-27 16:21:08.909843+00:00,391,Building ni Gayeong Contractors' Guild,7,0,0,Any
2024-04-27 23:01:48.267705+00:00,13,Maelstrom,4,0,0,Newbie
2024-04-27 23:06:57.241757+00:00,13,Maelstrom,4,0,0,Newbie
2024-04-28 03:49:17.161832+00:00,388,Illuminated Earth,2,0,0,Newbie
2024-04-28 05:15:55.460540+00:00,13,Maelstrom,3,0,1,Novice
2024-04-28 08:29:19.244605+00:00,346,The Circus,6,0,0,Any
2024-04-28 14:32:12.210270+00:00,310,Friday Night Hunters,7,0,0,Any
2024-04-28 14:34:31.032557+00:00,391,Building ni Gayeong Contractors' Guild,6,0,0,Any
2024-04-28 14:58:07.259403+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-04-28 21:23:27.630831+00:00,390,Y 2 K,3,0,0,Any
2024-04-28 21:56:02.464239+00:00,13,Maelstrom,4,0,0,Novice
2024-04-28 23:27:00+00:00,364,Walking The Twilight Path,3,0,0,Any
2024-04-29 01:59:00+00:00,395,path of dawn,0,0,0,Any
2024-04-29 02:01:00+00:00,395,path of dawn,1,0,0,Any
2024-04-29 02:02:00+00:00,395,path of dawn,1,0,0,Any
2024-04-29 02:04:00+00:00,395,path of dawn,1,0,0,Any
2024-04-29 03:19:25.662269+00:00,13,Maelstrom,4,0,0,Seasoned
2024-04-29 04:03:00+00:00,380,The Illumination,5,0,0,Any
2024-04-29 18:28:06.850853+00:00,284,Lion's Pact,5,0,0,Newbie or Novice
2024-04-29 22:50:19.928299+00:00,13,Maelstrom,4,0,0,Newbie
2024-04-29 23:57:22.550724+00:00,348,Academy for the Dark Arts,3,0,0,Any
2024-04-30 03:03:00+00:00,458,KÃ¶smos,3,0,0,Any
2024-04-30 15:52:08.170498+00:00,310,Friday Night Hunters,1,0,0,Any
2024-04-30 17:44:03.216087+00:00,310,Friday Night Hunters,2,0,0,Any
2024-04-30 21:06:00+00:00,201,GA5-1921,4,0,0,Any
2024-05-01 01:21:07.038218+00:00,13,Maelstrom,4,0,0,Novice
2024-05-01 03:22:13.499475+00:00,13,Maelstrom,2,0,0,Novice
2024-05-01 19:13:21.106625+00:00,310,Friday Night Hunters,7,0,0,Any
2024-05-02 03:40:12.887887+00:00,13,Maelstrom,3,0,1,Newbie
2024-05-02 16:33:21.073429+00:00,310,Friday Night Hunters,4,0,0,Any
2024-05-02 19:30:00+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-05-02 22:13:00+00:00,201,GA5-1921,2,0,0,Any
2024-05-03 02:34:11.577416+00:00,13,Maelstrom,3,0,0,Newbie
2024-05-03 03:22:20.450258+00:00,323,DC plus,3,0,0,Any
2024-05-03 03:27:16.843258+00:00,284,Lion's Pact,3,0,0,Newbie or Novice
2024-05-03 03:41:18.645774+00:00,13,Maelstrom,4,0,0,Seasoned
2024-05-03 16:35:00+00:00,397,Oddyseys of Ambition,4,0,0,Any
2024-05-03 19:25:00+00:00,271,Testing Playgroup,0,0,1,Any
2024-05-03 23:27:00+00:00,371,New Dawn Lancers,4,0,0,Any
2024-05-04 05:16:00.429354+00:00,13,Maelstrom,4,0,0,Newbie
2024-05-04 15:11:21.665912+00:00,391,Building ni Gayeong Contractors' Guild,6,0,0,Any
2024-05-04 22:52:41.881762+00:00,380,The Illumination,4,0,0,Newbie
2024-05-04 23:49:45.468811+00:00,13,Maelstrom,3,0,0,Novice
2024-05-05 02:00:53.485439+00:00,13,Maelstrom,3,0,1,Newbie
2024-05-05 08:44:04.883221+00:00,346,The Circus,5,0,0,Any
2024-05-05 23:56:21.496913+00:00,364,Walking The Twilight Path,2,0,0,Any
2024-05-06 01:17:00+00:00,353,tbd,3,0,0,Any
2024-05-06 01:29:38.795322+00:00,13,Maelstrom,0,0,3,Newbie or Novice
2024-05-06 01:57:00+00:00,395,path of dawn,1,0,0,Any
2024-05-06 02:33:00+00:00,395,path of dawn,1,0,0,Any
2024-05-06 04:37:15.845018+00:00,13,Maelstrom,2,1,0,Newbie or Novice
2024-05-06 17:52:00+00:00,271,Testing Playgroup,0,0,0,Any
2024-05-07 00:36:21.788281+00:00,386,RNGâ€™s Epic playgroup,2,0,0,Newbie
2024-05-07 02:07:00+00:00,458,KÃ¶smos,4,0,0,Any
2024-05-07 03:26:00+00:00,388,Illuminated Earth,3,0,0,Newbie or Novice
2024-05-07 04:08:39.965959+00:00,13,Maelstrom,4,0,0,Novice
2024-05-07 06:37:46.749777+00:00,401,DnD Nerds,5,0,0,Any
2024-05-07 10:55:16.204731+00:00,312,Shuta,3,1,0,Any
2024-05-08 00:23:31.250799+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2024-05-08 03:00:00+00:00,411,Criollo Problem Solvers,4,0,0,Any
2024-05-09 00:24:30.986600+00:00,13,Maelstrom,4,0,0,Newbie
2024-05-09 15:25:00+00:00,345,The Call,0,0,2,Any
2024-05-09 21:19:00+00:00,201,GA5-1921,4,0,0,Any
2024-05-09 23:42:00.753120+00:00,13,Maelstrom,4,0,0,Newbie
2024-05-10 01:49:05.587888+00:00,323,DC plus,3,0,0,Any
2024-05-10 03:25:28.640968+00:00,284,Lion's Pact,5,0,0,Newbie or Novice
2024-05-10 04:02:33.976973+00:00,13,Maelstrom,4,0,0,Novice
2024-05-10 22:45:36.681596+00:00,13,Maelstrom,2,0,0,Newbie
2024-05-10 22:56:30.369348+00:00,388,Illuminated Earth,0,2,0,Any
2024-05-11 02:54:36.663705+00:00,13,Maelstrom,2,1,0,Newbie
2024-05-11 04:39:13.770647+00:00,13,Maelstrom,2,0,1,Newbie
2024-05-11 23:11:00+00:00,336,New Edenia,3,0,0,Newbie
2024-05-11 23:57:00+00:00,254,Gamer Hours,5,0,0,Newbie
2024-05-12 00:45:12.560843+00:00,13,Maelstrom,4,0,0,Novice
2024-05-12 22:59:43.930335+00:00,13,Maelstrom,3,0,0,Newbie
2024-05-13 00:18:21.155434+00:00,13,Maelstrom,4,0,0,Newbie
2024-05-13 02:48:00+00:00,257,Earth Unveiled,3,1,0,Any
2024-05-14 02:12:00+00:00,458,KÃ¶smos,4,0,0,Any
2024-05-14 04:50:00+00:00,13,Maelstrom,5,0,0,Seasoned
2024-05-14 05:10:07.856380+00:00,13,Maelstrom,3,0,0,Novice
2024-05-14 21:30:25.721608+00:00,13,Maelstrom,3,0,0,Newbie
2024-05-15 00:24:09.263577+00:00,287,Neo-GENIS,4,0,0,Newbie
2024-05-15 01:42:50.925673+00:00,13,Maelstrom,3,0,0,Novice
2024-05-15 14:34:10.333430+00:00,312,Shuta,3,0,0,Any
2024-05-15 14:36:58.344078+00:00,312,Shuta,1,0,0,Any
2024-05-15 23:30:06.267338+00:00,13,Maelstrom,3,0,0,Newbie
2024-05-16 01:58:16.509486+00:00,13,Maelstrom,2,1,0,Newbie
2024-05-16 02:23:23.954486+00:00,402,Earth-474,3,0,0,Newbie or Novice
2024-05-16 07:14:00+00:00,13,Maelstrom,4,0,0,Newbie
2024-05-16 22:17:00+00:00,201,GA5-1921,2,0,0,Any
2024-05-16 23:08:11.637739+00:00,13,Maelstrom,4,0,0,Newbie
2024-05-17 00:24:06.941953+00:00,323,DC plus,3,0,0,Any
2024-05-17 03:28:18.172028+00:00,13,Maelstrom,3,1,0,Novice
2024-05-18 00:09:16.333345+00:00,13,Maelstrom,4,0,0,Newbie
2024-05-18 03:07:48.880049+00:00,13,Maelstrom,3,0,0,Novice
2024-05-18 06:30:38.790217+00:00,388,Illuminated Earth,1,0,3,Newbie or Novice
2024-05-19 05:04:39.098503+00:00,13,Maelstrom,3,0,0,Novice
2024-05-19 08:58:00+00:00,346,The Circus,5,0,0,Any
2024-05-19 20:02:00+00:00,13,Maelstrom,4,0,0,Newbie
2024-05-19 21:11:00+00:00,13,Maelstrom,4,0,0,Newbie
2024-05-20 00:18:00+00:00,254,Gamer Hours,5,0,0,Any
2024-05-20 00:19:07.734420+00:00,357,Primus Company,4,0,0,Newbie
2024-05-21 02:45:54.412496+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2024-05-21 06:36:57.551028+00:00,13,Maelstrom,4,0,0,Newbie
2024-05-22 02:13:25.597388+00:00,13,Maelstrom,3,0,0,Novice
2024-05-22 16:52:14.160633+00:00,312,Shuta,4,0,0,Any
2024-05-22 18:04:22.563879+00:00,310,Friday Night Hunters,3,0,0,Any
2024-05-23 05:03:52.065652+00:00,13,Maelstrom,4,0,0,Newbie
2024-05-23 18:08:00+00:00,13,Maelstrom,3,0,0,Newbie
2024-05-24 01:59:21.644454+00:00,284,Lion's Pact,5,0,0,Newbie or Novice
2024-05-24 15:08:33.845181+00:00,351,Seventh Day Sellswords,3,0,0,Newbie
2024-05-24 20:48:33.418062+00:00,336,New Edenia,3,0,0,Newbie or Novice
2024-05-25 23:12:01.357239+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-05-26 09:18:00+00:00,346,The Circus,4,0,0,Any
2024-05-26 20:57:27.933035+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-05-27 00:24:07.185659+00:00,13,Maelstrom,4,0,0,Newbie
2024-05-27 01:00:00+00:00,411,Criollo Problem Solvers,4,0,0,Any
2024-05-27 03:59:29.683950+00:00,13,Maelstrom,3,0,0,Newbie
2024-05-28 00:20:05.515636+00:00,254,Gamer Hours,3,0,0,Any
2024-05-28 01:56:04.956289+00:00,13,Maelstrom,4,0,0,Newbie
2024-05-28 03:48:00+00:00,458,KÃ¶smos,3,0,0,Any
2024-05-28 21:14:12.168303+00:00,13,Maelstrom,3,0,0,Newbie
2024-05-28 22:25:00+00:00,13,Maelstrom,4,0,0,Novice
2024-05-29 09:28:44.367234+00:00,385,Kustom Game Group,3,0,0,Newbie or Novice
2024-05-30 02:31:03.121361+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-05-30 05:31:31.196607+00:00,13,Maelstrom,4,0,0,Newbie
2024-05-30 13:55:01.778972+00:00,312,Shuta,4,0,0,Any
2024-05-30 21:38:00+00:00,201,GA5-1921,4,0,0,Any
2024-05-31 02:04:00.755721+00:00,287,Neo-GENIS,4,0,0,Newbie
2024-05-31 04:15:00+00:00,13,Maelstrom,4,0,0,Novice
2024-05-31 06:32:28.879288+00:00,13,Maelstrom,0,2,1,Novice
2024-05-31 23:11:00+00:00,271,Testing Playgroup,0,0,1,Any
2024-06-01 01:00:26.586828+00:00,336,New Edenia,4,0,0,Newbie
2024-06-01 03:29:38.300146+00:00,13,Maelstrom,4,0,0,Any
2024-06-01 20:31:00+00:00,13,Maelstrom,4,0,0,Newbie
2024-06-02 02:42:25.915544+00:00,13,Maelstrom,5,0,0,Novice
2024-06-02 07:00:00+00:00,315,The Circus,4,0,0,Any
2024-06-02 13:00:00+00:00,411,Criollo Problem Solvers,4,0,0,Any
2024-06-03 01:39:48.172204+00:00,13,Maelstrom,4,0,0,Novice
2024-06-03 02:26:41.829260+00:00,432,The Embers,4,0,0,Newbie or Novice
2024-06-03 09:03:28.071186+00:00,430,GAMPU Contracts Inc.,4,0,0,Any
2024-06-03 14:13:05.413217+00:00,310,Friday Night Hunters,2,0,0,Any
2024-06-04 01:25:14.256996+00:00,432,The Embers,5,0,0,Any
2024-06-04 02:29:58.201218+00:00,13,Maelstrom,3,0,0,Novice
2024-06-04 04:28:00+00:00,458,KÃ¶smos,3,0,0,Any
2024-06-04 07:26:55.458418+00:00,257,Earth Unveiled,3,0,0,Newbie
2024-06-04 09:59:57.634282+00:00,312,Shuta,4,0,0,Any
2024-06-04 11:58:02.855885+00:00,257,Earth Unveiled,3,0,0,Newbie
2024-06-04 12:01:43.113369+00:00,312,Shuta,4,0,0,Any
2024-06-04 23:31:29.103516+00:00,287,Neo-GENIS,3,0,0,Newbie
2024-06-05 03:24:00+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-06-05 06:34:22.001950+00:00,430,GAMPU Contracts Inc.,1,0,1,Any
2024-06-06 03:33:27.076893+00:00,13,Maelstrom,3,0,1,Newbie or Novice
2024-06-06 03:36:00+00:00,271,Testing Playgroup,0,1,0,Any
2024-06-06 03:56:00+00:00,271,Testing Playgroup,0,0,0,Any
2024-06-06 04:04:00+00:00,271,Testing Playgroup,0,0,0,Any
2024-06-06 04:58:32.877439+00:00,13,Maelstrom,3,0,0,Newbie
2024-06-06 16:53:06.272208+00:00,310,Friday Night Hunters,6,0,0,Any
2024-06-06 20:56:00+00:00,201,GA5-1921,4,0,0,Any
2024-06-06 23:59:37.707993+00:00,437,Swamp People Contractors,4,0,0,Newbie
2024-06-07 00:29:13.140172+00:00,435,Syndicate Contract,2,0,2,Newbie or Novice
2024-06-07 02:55:01.936821+00:00,287,Neo-GENIS,3,0,0,Newbie or Novice
2024-06-09 02:53:47.713458+00:00,13,Maelstrom,4,0,0,Newbie
